../../data/ACM
2024-12-18 18:04:15
Graph(num_nodes=10942, num_edges=558748,
      ndata_schemes={}
      edata_schemes={})
4
model using: slotGAT
Epoch 00104 | Train_Loss: 0.5425 | train Time: 0.1577 | Val_Loss 0.5323 | val Time(s) 0.0649
Epoch 00105 | Train_Loss: 0.5587 | train Time: 0.1388 | Val_Loss 0.5308 | val Time(s) 0.0736
Epoch 00106 | Train_Loss: 0.5536 | train Time: 0.0892 | Val_Loss 0.5287 | val Time(s) 0.0643
Epoch 00107 | Train_Loss: 0.5526 | train Time: 0.1331 | Val_Loss 0.5269 | val Time(s) 0.0641
Epoch 00108 | Train_Loss: 0.5490 | train Time: 0.1417 | Val_Loss 0.5261 | val Time(s) 0.0671
Epoch 00109 | Train_Loss: 0.5454 | train Time: 0.1279 | Val_Loss 0.5263 | val Time(s) 0.0636
Epoch 00110 | Train_Loss: 0.5535 | train Time: 0.0890 | Val_Loss 0.5300 | val Time(s) 0.0644
Epoch 00111 | Train_Loss: 0.5465 | train Time: 0.1410 | Val_Loss 0.5352 | val Time(s) 0.0640
Epoch 00112 | Train_Loss: 0.5540 | train Time: 0.1576 | Val_Loss 0.5269 | val Time(s) 0.0689
Epoch 00113 | Train_Loss: 0.5434 | train Time: 0.1366 | Val_Loss 0.5254 | val Time(s) 0.0639
Epoch 00114 | Train_Loss: 0.5470 | train Time: 0.0898 | Val_Loss 0.5262 | val Time(s) 0.0650
Epoch 00115 | Train_Loss: 0.5437 | train Time: 0.1496 | Val_Loss 0.5302 | val Time(s) 0.0678
Epoch 00116 | Train_Loss: 0.5424 | train Time: 0.1375 | Val_Loss 0.5377 | val Time(s) 0.0651
Epoch 00117 | Train_Loss: 0.5458 | train Time: 0.1407 | Val_Loss 0.5302 | val Time(s) 0.0642
Epoch 00118 | Train_Loss: 0.5510 | train Time: 0.1535 | Val_Loss 0.5295 | val Time(s) 0.0679
Epoch 00119 | Train_Loss: 0.5403 | train Time: 0.1381 | Val_Loss 0.5297 | val Time(s) 0.0637
Epoch 00120 | Train_Loss: 0.5527 | train Time: 0.1155 | Val_Loss 0.5325 | val Time(s) 0.0650
Epoch 00121 | Train_Loss: 0.5413 | train Time: 0.1416 | Val_Loss 0.5397 | val Time(s) 0.0641
Epoch 00122 | Train_Loss: 0.5463 | train Time: 0.1296 | Val_Loss 0.5387 | val Time(s) 0.0647
Epoch 00123 | Train_Loss: 0.5351 | train Time: 0.0952 | Val_Loss 0.5380 | val Time(s) 0.0635
Epoch 00124 | Train_Loss: 0.5311 | train Time: 0.1339 | Val_Loss 0.5328 | val Time(s) 0.0644
Epoch 00125 | Train_Loss: 0.5411 | train Time: 0.1398 | Val_Loss 0.5281 | val Time(s) 0.0673
Epoch 00126 | Train_Loss: 0.5365 | train Time: 0.0922 | Val_Loss 0.5292 | val Time(s) 0.0636
Epoch 00127 | Train_Loss: 0.5354 | train Time: 0.1422 | Val_Loss 0.5344 | val Time(s) 0.0637
Epoch 00128 | Train_Loss: 0.5376 | train Time: 0.1422 | Val_Loss 0.5291 | val Time(s) 0.0659
Epoch 00129 | Train_Loss: 0.5436 | train Time: 0.1399 | Val_Loss 0.5270 | val Time(s) 0.0662
Epoch 00130 | Train_Loss: 0.5333 | train Time: 0.1399 | Val_Loss 0.5273 | val Time(s) 0.0651
Epoch 00131 | Train_Loss: 0.5416 | train Time: 0.1163 | Val_Loss 0.5370 | val Time(s) 0.0638
Epoch 00132 | Train_Loss: 0.5374 | train Time: 0.1659 | Val_Loss 0.5430 | val Time(s) 0.0659
Epoch 00133 | Train_Loss: 0.5320 | train Time: 0.1160 | Val_Loss 0.5332 | val Time(s) 0.0658
Epoch 00134 | Train_Loss: 0.5359 | train Time: 0.1329 | Val_Loss 0.5328 | val Time(s) 0.0654
Epoch 00135 | Train_Loss: 0.5335 | train Time: 0.1398 | Val_Loss 0.5419 | val Time(s) 0.0671
Epoch 00136 | Train_Loss: 0.5333 | train Time: 0.0908 | Val_Loss 0.5423 | val Time(s) 0.0633
Epoch 00137 | Train_Loss: 0.5359 | train Time: 0.1715 | Val_Loss 0.5311 | val Time(s) 0.0648
Epoch 00138 | Train_Loss: 0.5213 | train Time: 0.1323 | Val_Loss 0.5229 | val Time(s) 0.0661
Epoch 00139 | Train_Loss: 0.5475 | train Time: 0.0947 | Val_Loss 0.5229 | val Time(s) 0.0645
Epoch 00140 | Train_Loss: 0.5406 | train Time: 0.1316 | Val_Loss 0.5429 | val Time(s) 0.0647
Epoch 00141 | Train_Loss: 0.5295 | train Time: 0.1233 | Val_Loss 0.5582 | val Time(s) 0.0640
Epoch 00142 | Train_Loss: 0.5508 | train Time: 0.1167 | Val_Loss 0.5442 | val Time(s) 0.0692
Epoch 00143 | Train_Loss: 0.5320 | train Time: 0.1397 | Val_Loss 0.5279 | val Time(s) 0.0637
Epoch 00144 | Train_Loss: 0.5292 | train Time: 0.1586 | Val_Loss 0.5248 | val Time(s) 0.0660
Epoch 00145 | Train_Loss: 0.5428 | train Time: 0.0938 | Val_Loss 0.5295 | val Time(s) 0.0656
Epoch 00146 | Train_Loss: 0.5238 | train Time: 0.1632 | Val_Loss 0.5397 | val Time(s) 0.0650
Epoch 00147 | Train_Loss: 0.5246 | train Time: 0.1384 | Val_Loss 0.5575 | val Time(s) 0.0649
Epoch 00148 | Train_Loss: 0.5334 | train Time: 0.1388 | Val_Loss 0.5485 | val Time(s) 0.0651
Epoch 00149 | Train_Loss: 0.5380 | train Time: 0.0946 | Val_Loss 0.5345 | val Time(s) 0.0826
Epoch 00150 | Train_Loss: 0.5441 | train Time: 0.1418 | Val_Loss 0.5329 | val Time(s) 0.0649
Epoch 00151 | Train_Loss: 0.5420 | train Time: 0.0938 | Val_Loss 0.5380 | val Time(s) 0.0650
Epoch 00152 | Train_Loss: 0.5280 | train Time: 0.1596 | Val_Loss 0.5458 | val Time(s) 0.0756
Epoch 00153 | Train_Loss: 0.5357 | train Time: 0.1435 | Val_Loss 0.5424 | val Time(s) 0.0656
Epoch 00154 | Train_Loss: 0.5351 | train Time: 0.1276 | Val_Loss 0.5271 | val Time(s) 0.0653
Epoch 00155 | Train_Loss: 0.5176 | train Time: 0.1417 | Val_Loss 0.5232 | val Time(s) 0.0651
Epoch 00156 | Train_Loss: 0.5252 | train Time: 0.1525 | Val_Loss 0.5248 | val Time(s) 0.0647
Epoch 00157 | Train_Loss: 0.5322 | train Time: 0.1443 | Val_Loss 0.5349 | val Time(s) 0.0636
Epoch 00158 | Train_Loss: 0.5415 | train Time: 0.1399 | Val_Loss 0.5469 | val Time(s) 0.0729
Epoch 00159 | Train_Loss: 0.5355 | train Time: 0.0928 | Val_Loss 0.5406 | val Time(s) 0.0775
Epoch 00160 | Train_Loss: 0.5276 | train Time: 0.1399 | Val_Loss 0.5464 | val Time(s) 0.0639
Epoch 00161 | Train_Loss: 0.5293 | train Time: 0.1430 | Val_Loss 0.5390 | val Time(s) 0.0637
Epoch 00162 | Train_Loss: 0.5185 | train Time: 0.1127 | Val_Loss 0.5360 | val Time(s) 0.0755
Epoch 00163 | Train_Loss: 0.5175 | train Time: 0.1028 | Val_Loss 0.5400 | val Time(s) 0.0637
Epoch 00164 | Train_Loss: 0.5303 | train Time: 0.1127 | Val_Loss 0.5329 | val Time(s) 0.0638
Epoch 00165 | Train_Loss: 0.5192 | train Time: 0.1168 | Val_Loss 0.5262 | val Time(s) 0.0637
Epoch 00166 | Train_Loss: 0.5198 | train Time: 0.0899 | Val_Loss 0.5245 | val Time(s) 0.0776
Epoch 00167 | Train_Loss: 0.5337 | train Time: 0.1009 | Val_Loss 0.5242 | val Time(s) 0.0646
Epoch 00168 | Train_Loss: 0.5134 | train Time: 0.1357 | Val_Loss 0.5275 | val Time(s) 0.0635
Epoch 00169 | Train_Loss: 0.5202 | train Time: 0.1129 | Val_Loss 0.5335 | val Time(s) 0.0637
